CRN,Subject,Course Number,Course,Title,Instructor,Meeting Times,Campus,Instructional Method,Status,Seats Available,Enrollment,Maximum Enrollment,Waitlist Available
83046,COP,3530,COP 3530,Data Structures,[REDACTED],MW | 3:00 PM - 4:15 PM | 15-John E. Mathews Room 1303,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,45,45,50
83047,COP,3530,COP 3530,Data Structures,[REDACTED],MW | 4:30 PM - 5:45 PM | 15-John E. Mathews Room 1203,Main Campus-UNF,Standard,OPEN,5,37,42,50
83171,COP,3530,COP 3530,Data Structures,[REDACTED],TR | 3:05 PM - 4:20 PM | 15-John E. Mathews Room 1203,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,42,42,50
83048,COP,3703,COP 3703,Introduction to Databases,[REDACTED],TR | 1:40 PM - 2:55 PM | 15-John E. Mathews Room 3130,Main Campus-UNF,Standard,OPEN,1,39,40,20
83050,COP,3703,COP 3703,Introduction to Databases,[REDACTED],TR | 12:15 PM - 1:30 PM | 15-John E. Mathews Room 3130,Main Campus-UNF,Standard,OPEN,3,37,40,20
83051,COP,3703,COP 3703,Introduction to Databases,[REDACTED],TR | 10:50 AM - 12:05 PM | 15-John E. Mathews Room 1104,Main Campus-UNF,Standard,OPEN,22,18,40,10
85661,COP,4610,COP 4610,Operating Systems,[REDACTED],W | 6:00 PM - 8:45 PM | 4-Skinner-Jones Hall Room 1705,Main Campus-UNF,Standard,OPEN,26,14,40,40
82711,COP,4640,COP 4640,Operating Systems Environments,[REDACTED],MW | 4:30 PM - 5:45 PM | 4-Skinner-Jones Hall Room 1704,Main Campus-UNF,Standard,OPEN,1,74,75,40
86123,COP,4640,COP 4640,Operating Systems Environments,[REDACTED],MW | 4:30 PM - 5:45 PM | 2-Founders Hall Room 2216,Main Campus-UNF,Standard,OPEN,30,10,40,40
85662,COP,5615,COP 5615,Operating Systems,[REDACTED],W | 6:00 PM - 8:45 PM | 4-Skinner-Jones Hall Room 1705,Main Campus-UNF,Standard,OPEN,16,4,20,10
83511,COP,6284,COP 6284,Programming for Data Science,[REDACTED],W | 6:00 PM - 8:45 PM | 50-Science &amp; Engineering Room 1102,Main Campus-UNF,Standard,OPEN,27,23,50,20
82731,COT,3100,COT 3100,Computational Structures,[REDACTED],TR | 10:50 AM - 12:05 PM | 4-Skinner-Jones Hall Room 1705,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,42,42,20
82813,COT,3100,COT 3100,Computational Structures,[REDACTED],TR | 1:40 PM - 2:55 PM | 2-Founders Hall Room 2218,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,42,42,20
82834,COT,3100,COT 3100,Computational Structures,[REDACTED],TR | 9:25 AM - 10:40 AM | 4-Skinner-Jones Hall Room 1703,Main Campus-UNF,Standard,OPEN,14,28,42,20
82935,COT,3100,COT 3100,Computational Structures,[REDACTED],TR | 4:30 PM - 5:45 PM | 4-Skinner-Jones Hall Room 1703,Main Campus-UNF,Standard,OPEN,1,41,42,20
83260,COT,3210,COT 3210,Theory of Computation,[REDACTED],MW | 6:00 PM - 7:15 PM | 4-Skinner-Jones Hall Room 1706,Main Campus-UNF,Standard,OPEN,9,46,55,20
83261,COT,3210,COT 3210,Theory of Computation,[REDACTED],TR | 6:00 PM - 7:15 PM | 4-Skinner-Jones Hall Room 1706,Main Campus-UNF,Standard,OPEN,24,31,55,20
82893,COT,4400,COT 4400,Algorithms,[REDACTED],MW | 12:00 PM - 1:15 PM | 4-Skinner-Jones Hall Room 1704,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,-4,59,55,20
83279,COT,4400,COT 4400,Algorithms,[REDACTED],TR | 1:40 PM - 2:55 PM | 15-John E. Mathews Room 1303,Main Campus-UNF,Standard,OPEN,1,54,55,20
86128,COT,4400,COT 4400,Algorithms,[REDACTED],TR | 1:40 PM - 2:55 PM | 15-John E. Mathews Room 3124,Main Campus-UNF,Standard,OPEN,19,11,30,30
85722,COT,6405,COT 6405,Design and Analysis of Algorithms,[REDACTED],MW | 3:00 PM - 4:15 PM | 42-Coggin College of Business Room 1102,Main Campus-UNF,Standard,OPEN,22,18,40,10
82454,CPO,2002,CPO 2002,Introduction to Comparative Politics,[REDACTED],MW | 4:30 PM - 5:45 PM | 51-Social Sciences Room 1205,Main Campus-UNF,Standard,OPEN,3,57,60,60
83107,CRW,2000,CRW 2000,(GW) Introduction to Creative Writing,[REDACTED],TR | 1:40 PM - 2:55 PM | 4-Skinner-Jones Hall Room 1701,Main Campus-UNF,Standard,OPEN,1,19,20,10
83108,CRW,2000,CRW 2000,(GW) Introduction to Creative Writing,[REDACTED],MWF | 11:00 AM - 11:50 AM | 2-Founders Hall Room 2222,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,20,20,10
84470,CRW,2300,CRW 2300,(GW) Introduction to Poetry Writing,[REDACTED],MW | 12:00 PM - 1:15 PM | 57-Petway Hall Room 2080,Main Campus-UNF,Standard,OPEN,1,19,20,10
82452,CRW,3110,CRW 3110,Fiction Workshop,[REDACTED],W | 6:00 PM - 8:45 PM | 9-Fred Schultz Hall Room 1411,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,20,20,10
83786,CRW,3110,CRW 3110,Fiction Workshop,[REDACTED],TR | 1:40 PM - 2:55 PM | 2-Founders Hall Room 2221,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,20,20,10
85285,CRW,3211,CRW 3211,Creative Nonfiction Workshop,[REDACTED],TR | 10:50 AM - 12:05 PM | 51-Social Sciences Room 1103,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,-1,21,20,10
83787,CRW,3930,CRW 3930,ST: Intro to Publishing,[REDACTED],MWF | 10:00 AM - 10:50 AM | 8-English Hall Room 2054,Main Campus-UNF,Standard,OPEN,4,16,20,20
86144,CRW,5935,CRW 5935,ST: Sem. in Creative Criticism,[REDACTED],MW | 4:30 PM - 5:45 PM | 9-Fred Schultz Hall Room 2302,Main Campus-UNF,Standard,OPEN,2,8,10,5
84471,CRW,6925,CRW 6925,Graduate Creative Writing Workshop,[REDACTED],T | 6:00 PM - 8:45 PM | 2-Founders Hall Room 2221,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,15,15,10
82512,CWR,3201,CWR 3201,Fluid Mechanics,[REDACTED],TR | 3:05 PM - 4:20 PM | 4-Skinner-Jones Hall Room 1704,Main Campus-UNF,Standard,OPEN,6,49,55,5
83161,CWR,4202C,CWR 4202C,Hydraulic Engineering,[REDACTED],F | 9:00 AM - 10:15 AM | 4-Skinner-Jones Hall Room 2305; R | 4:30 PM - 7:15 PM | 39A-J. Brooks Brown Hall Addit Room 1028,Main Campus-UNF,Standard,OPEN,5,20,25,5
85328,CWR,4202C,CWR 4202C,Hydraulic Engineering,[REDACTED],F | 10:30 AM - 11:45 AM | 4-Skinner-Jones Hall Room 2305; R | 4:30 PM - 7:15 PM | 39A-J. Brooks Brown Hall Addit Room 1028,Main Campus-UNF,Standard,OPEN,8,17,25,5
85329,CWR,4550,CWR 4550,Water Wave Mechanics,[REDACTED],TR | 3:05 PM - 4:20 PM | 15-John E. Mathews Room 1204,Main Campus-UNF,Standard,OPEN,14,1,15,5
86319,CWR,6025,CWR 6025,Water Wave Mechanics,[REDACTED],TR | 3:05 PM - 4:20 PM | 15-John E. Mathews Room 1204,Main Campus-UNF,Standard,OPEN,5,5,10,10
85332,CWR,6830,CWR 6830,Port and Harbor Engineering,[REDACTED],TR | 1:40 PM - 2:55 PM | 15-John E. Mathews Room 1204,Main Campus-UNF,Standard,OPEN,3,7,10,5
82223,DEP,2002,DEP 2002,Foundations of Child and Adolescent Psychology,[REDACTED],MW | 1:30 PM - 2:45 PM | 14D-Andrew A. Robinson Center Room 2001,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,40,40,40
83325,DIE,3213,DIE 3213,Nutrition Therapy I,[REDACTED],TR | 11:50 AM - 1:30 PM | 39A-J. Brooks Brown Hall Addit Room 1030,Main Campus-UNF,Standard,OPEN,21,24,45,0
85412,DIE,4005,DIE 4005,Orientation to Professional Dietetics,[REDACTED],W | 12:00 PM - 2:00 PM | 39A-J. Brooks Brown Hall Addit Room 1028,Main Campus-UNF,Standard,OPEN,24,21,45,0
82214,DIE,4122,DIE 4122,Management of Food and Nutrition Services I,[REDACTED],R | 3:05 PM - 5:50 PM | 39-J. Brooks Brown Hall Room 1016,Main Campus-UNF,Standard,OPEN,28,32,60,0
85431,DIE,6248,DIE 6248,Clinical Nutrition and Assessment,[REDACTED],M | 9:00 AM - 11:45 AM | 39-J. Brooks Brown Hall Room 3000,Main Campus-UNF,Standard,OPEN,2,15,17,0
86436,DIG,4944,DIG 4944,Digital Humanities Internship,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,2,2,2
82569,ECO,2013,ECO 2013,Principles of Macroeconomics,[REDACTED],TR | 12:15 PM - 1:30 PM | 50-Science &amp; Engineering Room 1202,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,110,110,10
83734,ECO,2013,ECO 2013,(H) Prin. of Macroeconomics,[REDACTED],TR | 10:50 AM - 12:05 PM | 42-Coggin College of Business Room 1111,Main Campus-UNF,Standard,OPEN,1,19,20,5
82053,ECO,2023,ECO 2023,Principles of Microeconomics,[REDACTED],MW | 3:00 PM - 4:15 PM | 51-Social Sciences Room 1205,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,60,60,10
82551,ECO,2023,ECO 2023,Principles of Microeconomics,[REDACTED],TR | 4:30 PM - 5:45 PM | 51-Social Sciences Room 1205,Main Campus-UNF,Standard,OPEN,1,74,75,10
82673,ECO,2023,ECO 2023,Principles of Microeconomics,[REDACTED],TR | 1:40 PM - 2:55 PM | 51-Social Sciences Room 1209,Main Campus-UNF,Standard,OPEN,1,59,60,10
82054,ECO,3101,ECO 3101,Intermediate Microeconomics,[REDACTED],TR | 3:05 PM - 4:20 PM | 42-Coggin College of Business Room 1102,Main Campus-UNF,Standard,OPEN,18,25,43,10
82507,ECO,3411,ECO 3411,Business and Economic Statistics,[REDACTED],TR | 4:30 PM - 5:45 PM | 42-Coggin College of Business Room 2115,Main Campus-UNF,Standard,OPEN,1,42,43,5
86375,ECO,3411,ECO 3411,Business and Economic Statistics,[REDACTED],TR | 9:25 AM - 10:40 AM | 42-Coggin College of Business Room 2115,Main Campus-UNF,Standard,OPEN,2,41,43,5
82405,ECO,3421,ECO 3421,Econometrics,[REDACTED],MW | 1:30 PM - 2:45 PM | 42-Coggin College of Business Room 2115,Main Campus-UNF,Standard,OPEN,23,20,43,5
82443,ECO,3701,ECO 3701,(CD) - The Global Economy,[REDACTED],MW | 12:00 PM - 1:15 PM | 42-Coggin College of Business Room 2120,Main Campus-UNF,Standard,OPEN,29,14,43,5
82444,ECO,4223,ECO 4223,Monetary Economics,[REDACTED],TR | 12:15 PM - 1:30 PM | 42-Coggin College of Business Room 1111,Main Campus-UNF,Standard,OPEN,32,11,43,5
84690,ECO,4905,ECO 4905,Directed Independent Study,[REDACTED],TBA,Main Campus-UNF,Independent,FULL,0,2,2,0
85576,ECO,4933,ECO 4933,ST: Experimental Economics,[REDACTED],TR | 1:40 PM - 2:55 PM | 51-Social Sciences Room 1102,Main Campus-UNF,Standard,OPEN,34,10,44,5
84803,EDA,6910,EDA 6910,Individual Study and Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,1,4,0
84885,EDA,6910,EDA 6910,Individual Study and Research,[REDACTED],TBA,Main Campus-UNF,Independent,FULL,0,4,4,0
83130,EDA,7905,EDA 7905,Individual Study and Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,4,5,0
83610,EDA,7905,EDA 7905,Individual Study and Research,[REDACTED],TBA,Main Campus-UNF,Independent,FULL,0,1,1,0
84737,EDA,7905,EDA 7905,Individual Study and Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,2,3,0
85106,EDA,7905,EDA 7905,Individual Study and Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,0,1,0
86290,EDA,7905,EDA 7905,Individual Study and Research,[REDACTED],TBA,Main Campus-UNF,Independent,FULL,0,1,1,0
86466,EDA,7905,EDA 7905,Individual Study and Research,[REDACTED],TBA,Main Campus-UNF,Independent,FULL,0,1,1,0
82493,EDA,7980,EDA 7980,Doctoral Dissertation Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,0
83220,EDA,7980,EDA 7980,Doctoral Dissertation Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,0
83252,EDA,7980,EDA 7980,Doctoral Dissertation Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,0
83263,EDA,7980,EDA 7980,Doctoral Dissertation Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,0
83376,EDA,7980,EDA 7980,Doctoral Dissertation Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,0
83410,EDA,7980,EDA 7980,Doctoral Dissertation Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,0
83411,EDA,7980,EDA 7980,Doctoral Dissertation Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,0
83616,EDA,7980,EDA 7980,Doctoral Dissertation Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,0
83660,EDA,7980,EDA 7980,Doctoral Dissertation Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,0
83688,EDA,7980,EDA 7980,Doctoral Dissertation Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,0
83826,EDA,7980,EDA 7980,Doctoral Dissertation Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,2,5,0
84140,EDA,7980,EDA 7980,Doctoral Dissertation Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,0
84232,EDA,7980,EDA 7980,Doctoral Dissertation Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,0
84234,EDA,7980,EDA 7980,Doctoral Dissertation Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,0
84235,EDA,7980,EDA 7980,Doctoral Dissertation Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,0
84927,EDA,7980,EDA 7980,Doctoral Dissertation Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,0
84928,EDA,7980,EDA 7980,Doctoral Dissertation Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,0
84997,EDA,7980,EDA 7980,Doctoral Dissertation Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,2,5,0
85498,EDA,7980,EDA 7980,Doctoral Dissertation Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,0
85500,EDA,7980,EDA 7980,Doctoral Dissertation Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,0
86476,EDA,7980,EDA 7980,Doctoral Dissertation Research,[REDACTED],TBA,Main Campus-UNF,Independent,FULL,0,1,1,0
83897,EDE,4943,EDE 4943,Student Teaching Internship,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,25,15,40,5
83899,EDF,1005,EDF 1005,Introduction to the Teaching Profession,[REDACTED],TR | 9:25 AM - 10:40 AM | 57-Petway Hall Room 2010,Main Campus-UNF,Standard,OPEN,2,38,40,5
83900,EDF,1005,EDF 1005,Introduction to the Teaching Profession,[REDACTED],MW | 3:00 PM - 4:15 PM | 57-Petway Hall Room 2070,Main Campus-UNF,Standard,OPEN,3,37,40,5
83903,EDF,2260,EDF 2260,Strategies for Student Success,[REDACTED],W | 12:00 PM - 2:45 PM | 57-Petway Hall Room 2520,Main Campus-UNF,Standard,OPEN,2,33,35,5
83904,EDF,3151,EDF 3151,Educational Psychology,[REDACTED],W | 12:00 PM - 2:45 PM | 57-Petway Hall Room 2010,Main Campus-UNF,Standard,OPEN,4,36,40,5
84582,EDF,3945,EDF 3945,Field Laboratory I,[REDACTED],T | 8:00 AM - 3:00 PM | Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,23,7,30,5
86107,EDF,3945,EDF 3945,Field Laboratory I,[REDACTED],T | 8:00 AM - 3:00 PM | Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,15,5,20,5
84148,EDF,3946,EDF 3946,Field Laboratory II,[REDACTED],R | 8:00 AM - 3:00 PM | Off Main Campus Room OFF-MC,IN: Spring Park Elementary,Standard,OPEN,25,5,30,4
83830,EDF,3947,EDF 3947,Field Laboratory III,[REDACTED],T | 6:00 PM - 8:45 PM | 57-Petway Hall Room 2080,Main Campus-UNF,Independent,OPEN,2,8,10,4
86219,EDF,3947,EDF 3947,Field Laboratory III,[REDACTED],R | 8:00 AM - 3:00 PM | Off Main Campus Room OFF-MC; T | 1:40 PM - 2:55 PM | 57-Petway Hall Room 2302,Twin Lakes Academy-Elem,Independent,OPEN,5,5,10,4
86014,EDF,3990,EDF 3990,Exp: Learn Proc Field Seminar,[REDACTED],M | 3:00 PM - 4:00 PM | 57-Petway Hall Room 2520,Main Campus-UNF,Standard,OPEN,17,13,30,5
85986,EDF,3991,EDF 3991,Exp: Special Methods Field Sem,[REDACTED],W | 3:00 PM - 4:00 PM | 57-Petway Hall Room 2520,Main Campus-UNF,Standard,OPEN,5,30,35,5
85929,EDF,4444,EDF 4444,Assessment of Learning and Behavior,[REDACTED],MW | 1:30 PM - 2:45 PM | 57-Petway Hall Room 1100B,Main Campus-UNF,Standard,OPEN,11,14,25,5
84591,EDG,3321,EDG 3321,Elementary Field Experience I,[REDACTED],TR | 8:00 AM - 3:00 PM | Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,25,45,70,10
84592,EDG,3322,EDG 3322,Elementary Field Experience II,[REDACTED],TR | 8:00 AM - 3:00 PM | Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,25,23,48,0
83909,EDG,3323,EDG 3323,The Learning Process,[REDACTED],M | 4:30 PM - 7:15 PM | 57-Petway Hall Room 1270,Main Campus-UNF,Standard,OPEN,3,32,35,5
83910,EDG,4410,EDG 4410,Classroom Management and Communication,[REDACTED],M | 3:00 PM - 5:45 PM | 57-Petway Hall Room 1260,Main Campus-UNF,Standard,OPEN,1,34,35,5
84593,EDG,4442,EDG 4442,Elementary Field Experience III,[REDACTED],TR | 8:00 AM - 3:00 PM | Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,6,47,53,0
84575,EDH,6401,EDH 6401,Higher Education Policy,[REDACTED],T | 6:00 PM - 8:45 PM | 57-Petway Hall Room 1270,Main Campus-UNF,Standard,OPEN,6,24,30,5
85501,EDH,6505,EDH 6505,Higher Education Finance,[REDACTED],W | 6:00 PM - 8:45 PM | 57-Petway Hall Room 2520,Main Campus-UNF,Standard,OPEN,9,21,30,5
86173,EEC,4054,EEC 4054,Leadership and Service in Early Childhood Settings,[REDACTED],W | 12:00 PM - 2:45 PM | 57-Petway Hall Room 2070,Main Campus-UNF,Standard,OPEN,21,9,30,5
83919,EEC,4321,EEC 4321,Teaching Mathematics in Early Childhood Settings through grade 3,[REDACTED],M | 4:30 PM - 7:15 PM | 57-Petway Hall Room 1250,Main Campus-UNF,Standard,OPEN,15,20,35,5
84034,EEC,4321,EEC 4321,Teaching Mathematics in Early Childhood Settings through grade 3,[REDACTED],W | 3:00 PM - 5:45 PM | 57-Petway Hall Room 1100B,Main Campus-UNF,Standard,OPEN,2,33,35,5
84000,EEC,4323,EEC 4323,Teaching Science in Early Childhood Settings through grade 3,[REDACTED],M | 12:00 PM - 2:45 PM | 57-Petway Hall Room 1250,Main Campus-UNF,Standard,OPEN,20,15,35,5
84576,EEC,4942,EEC 4942,EC Student Internship,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,8,2,10,5
84112,EEE,3308,EEE 3308,Microelectronics I,[REDACTED],MW | 1:30 PM - 2:45 PM | 4-Skinner-Jones Hall Room 1704,Main Campus-UNF,Standard,OPEN,18,47,65,5
84116,EEL,3013,EEL 3013,Modeling and Simulation in Electrical Engineering,[REDACTED],TR | 12:15 PM - 1:30 PM | 4-Skinner-Jones Hall Room 2305,Main Campus-UNF,Standard,OPEN,3,37,40,5
82149,EEL,3111,EEL 3111,Circuit Analysis I,[REDACTED],MW | 12:00 PM - 1:15 PM | 4-Skinner-Jones Hall Room 1706,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,80,80,5
82150,EEL,3112,EEL 3112,Circuit Analysis II,[REDACTED],TR | 3:05 PM - 4:20 PM | 39-J. Brooks Brown Hall Room 1026A,Main Campus-UNF,Standard,OPEN,10,40,50,5
82661,EEL,3117L,EEL 3117L,Electrical Circuits Laboratory,[REDACTED],T | 9:25 AM - 12:05 PM | 4-Skinner-Jones Hall Room 4304,Main Campus-UNF,Standard,OPEN,1,27,28,10
83719,EEL,3117L,EEL 3117L,Electrical Circuits Laboratory,[REDACTED],R | 9:25 AM - 12:05 PM | 4-Skinner-Jones Hall Room 4304,Main Campus-UNF,Standard,OPEN,7,21,28,10
82402,EEL,3216,EEL 3216,Introduction to Power Systems,[REDACTED],TR | 1:40 PM - 2:55 PM | 15-John E. Mathews Room 1304,Main Campus-UNF,Standard,OPEN,6,54,60,10
83606,EEL,3701,EEL 3701,Introduction to Digital Systems,[REDACTED],MW | 3:00 PM - 4:15 PM | 4-Skinner-Jones Hall Room 1704,Main Campus-UNF,Standard,OPEN,8,57,65,10
82559,EEL,3701L,EEL 3701L,Introduction to Digital Systems Lab,[REDACTED],M | 9:00 AM - 11:40 AM | 4-Skinner-Jones Hall Room 4304,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,30,30,10
83695,EEL,3701L,EEL 3701L,Introduction to Digital Systems Lab,[REDACTED],W | 9:00 AM - 11:40 AM | 4-Skinner-Jones Hall Room 4304,Main Campus-UNF,Standard,OPEN,4,26,30,10
82403,EEL,4514,EEL 4514,Communication Systems,[REDACTED],MW | 12:00 PM - 1:15 PM | 57-Petway Hall Room 2050,Main Campus-UNF,Standard,OPEN,7,33,40,5
82759,EEL,4514L,EEL 4514L,Analog and Digital Communications Laboratory,[REDACTED],M | 9:00 AM - 11:40 AM | 4-Skinner-Jones Hall Room 4303,Main Campus-UNF,Standard,OPEN,4,16,20,14
84169,EEL,4514L,EEL 4514L,Analog and Digital Communications Laboratory,[REDACTED],W | 9:00 AM - 11:40 AM | 4-Skinner-Jones Hall Room 4303,Main Campus-UNF,Standard,OPEN,3,17,20,14
82570,EEL,4657,EEL 4657,Linear Control Systems,[REDACTED],TR | 12:15 PM - 1:30 PM | 4-Skinner-Jones Hall Room 1703,Main Campus-UNF,Standard,OPEN,7,33,40,5
84970,EEL,4657L,EEL 4657L,Linear Control Systems Lab,[REDACTED],W | 1:30 PM - 4:15 PM | 4-Skinner-Jones Hall Room 2305,Main Campus-UNF,Standard,OPEN,7,33,40,5
86149,EEL,4829,EEL 4829,Digital Image Processing,[REDACTED],MW | 4:30 PM - 5:45 PM | 4-Skinner-Jones Hall Room 2306,Main Campus-UNF,Standard,OPEN,12,3,15,5
84712,EEL,4905,EEL 4905,Undergraduate Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,8,2,10,5
85390,EEL,4905,EEL 4905,Undergraduate Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,8,2,10,5
85392,EEL,4905,EEL 4905,Undergraduate Supervised Research,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,7,3,10,5
82151,EEL,4914,EEL 4914,Senior Capstone Design I,[REDACTED],TR | 9:25 AM - 12:05 PM | 15-John E. Mathews Room 1304,Main Campus-UNF,Standard,OPEN,12,28,40,5
83454,EEL,4949,EEL 4949,Electrical Engineering Internship,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,3,2,5,5
86359,EEL,5820,EEL 5820,Digital Image Processing,[REDACTED],MW | 4:30 PM - 5:45 PM | 4-Skinner-Jones Hall Room 2306,Main Campus-UNF,Standard,OPEN,3,2,5,5
86418,EEL,6901,EEL 6901,Directed Independent Study,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,1,5,0
86338,EEL,6970,EEL 6970,Master&#39;s Thesis Proposal Development,[REDACTED],TBA,Main Campus-UNF,Independent,FULL,0,1,1,0
85404,EEL,6972,EEL 6972,Master&#39;s Thesis,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,2,5,5
83831,EEX,3846,EEX 3846,Clinical: Employment and Law,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,FULL - WAITLIST AVAILABLE,-1,11,10,5
84168,EEX,4254,EEX 4254,Emergent and Early Literacy Instruction and Intervention for All Learners,[REDACTED],W | 3:00 PM - 5:45 PM | 57-Petway Hall Room 2500,Main Campus-UNF,Standard,OPEN,23,7,30,0
85838,EEX,4281,EEX 4281,Career Development and Transition for Learners with Exceptionalities,[REDACTED],F | 10:00 AM - 12:45 PM | 57-Petway Hall Room 1250,Main Campus-UNF,Standard,OPEN,19,6,25,5
83926,EEX,4604,EEX 4604,Classroom and Behavior Management,[REDACTED],M | 6:00 PM - 8:45 PM | 57-Petway Hall Room 1100B,Main Campus-UNF,Standard,OPEN,12,8,20,5
84225,EEX,4845,EEX 4845,Clinical: Senior Capstone,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,23,2,25,5
84042,EEX,5665,EEX 5665,Classroom and Behavior Management,[REDACTED],M | 6:00 PM - 8:45 PM | 57-Petway Hall Room 1100B,Main Campus-UNF,Standard,OPEN,4,16,20,5
83928,EEX,6841,EEX 6841,Practicum in Special Education,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,10,3,13,4
82524,EGN,1001C,EGN 1001C,Introduction to Engineering I,[REDACTED],MW | 9:00 AM - 9:50 AM | 42-Coggin College of Business Room 1020; M | 10:00 AM - 11:15 AM | 4-Skinner-Jones Hall Room 1601,Main Campus-UNF,Standard,OPEN,1,35,36,5
82760,EGN,1001C,EGN 1001C,Introduction to Engineering I,[REDACTED],MW | 9:00 AM - 9:50 AM | 42-Coggin College of Business Room 1020; M | 12:00 PM - 1:15 PM | 4-Skinner-Jones Hall Room 1601,Main Campus-UNF,Standard,OPEN,2,34,36,5
83074,EGN,1001C,EGN 1001C,Introduction to Engineering I,[REDACTED],MW | 9:00 AM - 9:50 AM | 42-Coggin College of Business Room 1020; W | 10:00 AM - 11:15 AM | 4-Skinner-Jones Hall Room 1601,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,36,36,5
83456,EGN,1001C,EGN 1001C,Introduction to Engineering I,[REDACTED],MW | 9:00 AM - 9:50 AM | 42-Coggin College of Business Room 1020; T | 1:40 PM - 2:55 PM | 4-Skinner-Jones Hall Room 1601,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,36,36,5
