CRN,Subject,Course Number,Course,Title,Instructor,Meeting Times,Campus,Instructional Method,Status,Seats Available,Enrollment,Maximum Enrollment,Waitlist Available
83533,MAN,4240,MAN 4240,Organizational Behavior,[REDACTED],Online,Distance Learning,Online (DL),OPEN,1,49,50,5
83824,MAN,4240,MAN 4240,Organizational Behavior,[REDACTED],MW | 12:00 PM - 1:15 PM | 42-Coggin College of Business Room 1113,Main Campus-UNF,Standard,OPEN,1,39,40,5
84886,MAN,4294,MAN 4294,Creativity and Innovation in the Workplace,[REDACTED],TR | 3:05 PM - 4:20 PM | 2-Founders Hall Room 2221,Main Campus-UNF,Standard,OPEN,3,17,20,5
86005,MAN,4294,MAN 4294,Creativity and Innovation in the Workplace,[REDACTED],TR | 4:30 PM - 5:45 PM | 42-Coggin College of Business Room 1101,Main Campus-UNF,Standard,OPEN,5,15,20,5
86016,MAN,4294,MAN 4294,Creativity and Innovation in the Workplace,[REDACTED],MW | 1:30 PM - 2:45 PM | Online,Distance Learning,Live Online,FULL - WAITLIST AVAILABLE,0,20,20,5
82090,MAN,4301,MAN 4301,Human Resource Management,[REDACTED],TR | 12:15 PM - 1:30 PM | 57-Petway Hall Room 2070,Main Campus-UNF,Standard,OPEN,1,44,45,5
82091,MAN,4301,MAN 4301,Human Resource Management,[REDACTED],TR | 1:40 PM - 2:55 PM | 57-Petway Hall Room 2070,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,45,45,5
84071,MAN,4301,MAN 4301,Human Resource Management,[REDACTED],MW | 7:30 PM - 8:45 PM | 15-John E. Mathews Room 1206,Main Campus-UNF,Standard,OPEN,3,32,35,5
83341,MAN,4334,MAN 4334,Reward Systems Management,[REDACTED],MW | 1:30 PM - 2:45 PM | 42-Coggin College of Business Room 1105,Main Campus-UNF,Standard,OPEN,10,25,35,5
82790,MAN,4361,MAN 4361,Organizational Staffing,[REDACTED],TR | 1:40 PM - 2:55 PM | 42-Coggin College of Business Room 2120,Main Campus-UNF,Standard,OPEN,1,34,35,5
83534,MAN,4550,MAN 4550,Introduction to Management Science,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,40,40,5
83586,MAN,4550,MAN 4550,Introduction to Management Science,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,40,40,5
83672,MAN,4550,MAN 4550,Introduction to Management Science,[REDACTED],W | 4:30 PM - 5:45 PM | 45-Fine Arts Center Room 2403; Online,Hybrid - On Campus/Online,Hybrid,OPEN,2,38,40,5
85942,MAN,4550,MAN 4550,Introduction to Management Science,[REDACTED],W | 7:30 PM - 8:45 PM | 42-Coggin College of Business Room 1113; Online,Hybrid - On Campus/Online,Hybrid,OPEN,1,39,40,5
82293,MAN,4583,MAN 4583,Project Management,[REDACTED],TR | 3:05 PM - 4:20 PM | 42-Coggin College of Business Room 2120,Main Campus-UNF,Standard,OPEN,21,14,35,5
84550,MAN,4583,MAN 4583,Project Management,[REDACTED],Online,Distance Learning,Online (DL),OPEN,1,34,35,5
83255,MAN,4600,MAN 4600,International Management,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,40,40,5
84433,MAN,4600,MAN 4600,International Management,[REDACTED],MW | 4:30 PM - 5:45 PM | 59-Biological Sciences Room 2701,Main Campus-UNF,Standard,OPEN,3,57,60,10
86448,MAN,4600,MAN 4600,International Management,[REDACTED],TR | 10:50 AM - 12:05 PM | 42-Coggin College of Business Room 1101,Main Campus-UNF,Standard,OPEN,23,17,40,5
82099,MAN,4720,MAN 4720,Strategic Management and Business Policy,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,35,35,5
82384,MAN,4720,MAN 4720,Strategic Management and Business Policy,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,35,35,5
84120,MAN,4720,MAN 4720,Strategic Management and Business Policy,[REDACTED],Online,Distance Learning,Online (DL),OPEN,1,34,35,5
85856,MAN,4720,MAN 4720,Strategic Management and Business Policy,[REDACTED],TR | 4:30 PM - 5:45 PM | 42-Coggin College of Business Room 1105,Main Campus-UNF,Standard,OPEN,1,29,30,5
85861,MAN,4720,MAN 4720,Strategic Management and Business Policy,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,35,35,5
85981,MAN,4720,MAN 4720,Strategic Management and Business Policy,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,35,35,5
86138,MAN,4720,MAN 4720,Strategic Management and Business Policy,[REDACTED],MW | 4:30 PM - 5:45 PM | 14D-Andrew A. Robinson Center Room 2001,Main Campus-UNF,Standard,OPEN,10,20,30,5
84760,MAN,4905,MAN 4905,Directed Individual Study in Management,[REDACTED],TBA,Main Campus-UNF,Independent,FULL,0,1,1,0
85887,MAN,4930,MAN 4930,ST: Honors in Management,[REDACTED],T | 12:15 PM - 1:30 PM | 42-Coggin College of Business Room 2115; Online,Hybrid - On Campus/Online,Hybrid,OPEN,4,6,10,5
85941,MAN,4930,MAN 4930,ST: Fundamentals Negotiations,[REDACTED],TR | 12:15 PM - 1:30 PM | 42-Coggin College of Business Room 1102,Main Campus-UNF,Standard,OPEN,8,22,30,5
85972,MAN,4930,MAN 4930,ST: Entr New Venture Creation,[REDACTED],M | 7:30 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 1003A; M | 7:30 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 1003A; M | 7:30 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 1003A; M | 7:30 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 1003A; M | 7:30 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 1003A; M | 7:30 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 1003A; M | 7:30 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 1003A; M | 7:30 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 1003A; M | 7:30 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 1003A; M | 7:30 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 1003A; Online,Hybrid - On Campus/Online,Hybrid,OPEN,3,12,15,5
86465,MAN,4942,MAN 4942,Management Internship,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,14,1,15,5
83535,MAN,6002,MAN 6002,Cornerstones of Management,[REDACTED],Online,Distance Learning,Online (DL),OPEN,3,27,30,5
85843,MAN,6296,MAN 6296,Leading in Organizations,[REDACTED],TR | 7:30 PM - 8:45 PM | 39A-J. Brooks Brown Hall Addit Room 1028,Main Campus-UNF,Standard,OPEN,19,16,35,5
85844,MAN,6296,MAN 6296,Leading in Organizations,[REDACTED],TR | 6:00 PM - 7:15 PM | 42-Coggin College of Business Room 1111,Main Campus-UNF,Standard,OPEN,7,28,35,5
84072,MAN,6305,MAN 6305,Human Resource Management,[REDACTED],W | 6:00 PM - 8:45 PM | 42-Coggin College of Business Room 1116,Main Campus-UNF,Standard,OPEN,15,10,25,5
82334,MAN,6501,MAN 6501,Modeling and Management of Operations,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,40,40,5
84638,MAN,6501,MAN 6501,Modeling and Management of Operations,[REDACTED],MW | 7:30 PM - 8:45 PM | 42-Coggin College of Business Room 1102,Main Campus-UNF,Standard,OPEN,6,24,30,5
86337,MAN,6501,MAN 6501,Modeling and Management of Operations,[REDACTED],Online,Distance Learning,Online (DL),OPEN,30,10,40,5
84444,MAN,6525,MAN 6525,Process Management and Quality Improvements,[REDACTED],W | 6:00 PM - 8:45 PM | 57-Petway Hall Room 1280; W | 6:00 PM - 8:45 PM | 57-Petway Hall Room 1280; W | 6:00 PM - 8:45 PM | 57-Petway Hall Room 1280; W | 6:00 PM - 8:45 PM | 57-Petway Hall Room 1280; W | 6:00 PM - 8:45 PM | 57-Petway Hall Room 1280; W | 6:00 PM - 8:45 PM | 57-Petway Hall Room 1280; Online,Hybrid - On Campus/Online,Hybrid,OPEN,17,3,20,5
84614,MAN,6536,MAN 6536,Planning and Control of Business Processes,[REDACTED],R | 6:00 PM - 8:45 PM | 42-Coggin College of Business Room 1116; R | 6:00 PM - 8:45 PM | 42-Coggin College of Business Room 1116; R | 6:00 PM - 8:45 PM | 42-Coggin College of Business Room 1116; R | 6:00 PM - 8:45 PM | 42-Coggin College of Business Room 1116; R | 6:00 PM - 8:45 PM | 42-Coggin College of Business Room 1116; R | 6:00 PM - 8:45 PM | 42-Coggin College of Business Room 1116; Online,Hybrid - On Campus/Online,Hybrid,OPEN,14,11,25,5
83602,MAN,6581,MAN 6581,Project Management,[REDACTED],Online,Distance Learning,Online (DL),OPEN,5,30,35,5
85973,MAN,6666,MAN 6666,Applied Intercultural Communication: United States,[REDACTED],R | 10:20 AM - 12:05 PM | 42-Coggin College of Business Room 2004,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,11,11,5
83968,MAN,6724,MAN 6724,Strategy for Business,[REDACTED],T | 6:00 PM - 8:45 PM | 39A-J. Brooks Brown Hall Addit Room 1032; T | 6:00 PM - 8:45 PM | 39A-J. Brooks Brown Hall Addit Room 1032; T | 6:00 PM - 8:45 PM | 39A-J. Brooks Brown Hall Addit Room 1032; Online,Hybrid - On Campus/Online,Hybrid,OPEN,10,10,20,5
83692,MAN,6726,MAN 6726,Advanced Strategic Management,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,-2,32,30,1
83844,MAN,6726,MAN 6726,Advanced Strategic Management,[REDACTED],T | 6:00 PM - 8:45 PM | 4-Skinner-Jones Hall Room 1701; T | 6:00 PM - 8:45 PM | 4-Skinner-Jones Hall Room 1701; T | 6:00 PM - 8:45 PM | 4-Skinner-Jones Hall Room 1701; T | 6:00 PM - 8:45 PM | 4-Skinner-Jones Hall Room 1701; T | 6:00 PM - 8:45 PM | 4-Skinner-Jones Hall Room 1701; T | 6:00 PM - 8:45 PM | 4-Skinner-Jones Hall Room 1701; T | 6:00 PM - 8:45 PM | 4-Skinner-Jones Hall Room 1701; T | 6:00 PM - 8:45 PM | 4-Skinner-Jones Hall Room 1701; Online,Hybrid - On Campus/Online,Hybrid,OPEN,24,6,30,5
85971,MAN,6726,MAN 6726,Advanced Strategic Management,[REDACTED],T | 12:15 PM - 3:00 PM | 42-Coggin College of Business Room 2004,Main Campus-UNF,Standard,OPEN,1,11,12,5
83356,MAN,6785,MAN 6785,E-Business Strategy,[REDACTED],Online,Distance Learning,Online (DL),OPEN,2,18,20,5
85908,MAN,6875,MAN 6875,Entrepreneurship and Venture Capital,[REDACTED],M | 7:30 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 1003A; M | 7:30 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 1003A; M | 7:30 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 1003A; M | 7:30 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 1003A; M | 7:30 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 1003A; M | 7:30 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 1003A; M | 7:30 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 1003A; M | 7:30 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 1003A; M | 7:30 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 1003A; M | 7:30 PM - 8:45 PM | 39-J. Brooks Brown Hall Room 1003A; Online,Hybrid - On Campus/Online,Hybrid,OPEN,10,5,15,5
83979,MAN,6943,MAN 6943,Graduate Management Internship,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,3,1,4,0
82035,MAP,2302,MAP 2302,(GM) Ordinary Differential Equations,[REDACTED],TR | 10:50 AM - 12:05 PM | 57-Petway Hall Room 2080,Main Campus-UNF,Standard,OPEN,4,31,35,35
84022,MAP,2302,MAP 2302,(GM) Ordinary Differential Equations,[REDACTED],MW | 1:30 PM - 2:45 PM | Online,Distance Learning,Live Online,OPEN,9,26,35,35
86007,MAP,2302,MAP 2302,(GM) Ordinary Differential Equations,[REDACTED],TR | 10:50 AM - 12:05 PM | 14E-Andrew A. Robinson Center Room 2743,Main Campus-UNF,Standard,OPEN,2,33,35,35
82486,MAP,3170,MAP 3170,Financial Mathematics for Actuarial Science,[REDACTED],Online,Distance Learning,Online (DL),OPEN,1,29,30,30
83290,MAP,4231,MAP 4231,(GM) Operations Research,[REDACTED],TR | 3:05 PM - 4:20 PM | 2-Founders Hall Room 2008,Main Campus-UNF,Standard,OPEN,21,9,30,30
85902,MAP,6605,MAP 6605,Topics in Financial Mathematics,[REDACTED],Online,Distance Learning,Online (DL),OPEN,21,9,30,10
82082,MAR,3023,MAR 3023,Principles of Marketing,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,320,320,10
82676,MAR,3023,MAR 3023,Principles of Marketing,[REDACTED],MW | 3:00 PM - 4:15 PM | 42-Coggin College of Business Room 1020,Main Campus-UNF,Standard,OPEN,1,230,231,10
82677,MAR,3023,MAR 3023,Principles of Marketing,[REDACTED],MW | 1:30 PM - 2:45 PM | 42-Coggin College of Business Room 1101,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,43,43,10
82736,MAR,3023,MAR 3023,Principles of Marketing,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,60,60,10
85852,MAR,3522,MAR 3522,The Pursuit of Happiness in a Consumption-Driven World,[REDACTED],MW | 12:00 PM - 1:15 PM | 50-Science &amp; Engineering Room 1202,Main Campus-UNF,Standard,OPEN,4,46,50,10
83015,MAR,3702,MAR 3702,Principles of Digital Transformation in Business,[REDACTED],Online,Distance Learning,Online (DL),OPEN,1,59,60,5
83703,MAR,3702,MAR 3702,Principles of Digital Transformation in Business,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,-1,32,31,5
84435,MAR,3702,MAR 3702,Principles of Digital Transformation in Business,[REDACTED],TR | 10:50 AM - 12:05 PM | 42-Coggin College of Business Room 2120,Main Campus-UNF,Standard,OPEN,12,23,35,5
83018,MAR,3930,MAR 3930,Selected Topics in Honors in Marketing,[REDACTED],MW | 12:00 PM - 1:15 PM | 42-Coggin College of Business Room 2004,Main Campus-UNF,Standard,OPEN,5,10,15,5
84007,MAR,4104,MAR 4104,Social and Ethical Issues in Marketing,[REDACTED],Online,Distance Learning,Online (DL),OPEN,1,39,40,5
82470,MAR,4156,MAR 4156,International Marketing,[REDACTED],MW | 12:00 PM - 1:15 PM | 42-Coggin College of Business Room 1116,Main Campus-UNF,Standard,OPEN,7,28,35,5
82565,MAR,4156,MAR 4156,International Marketing,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,50,50,5
84008,MAR,4231,MAR 4231,Retail Management,[REDACTED],Online,Distance Learning,Online (DL),OPEN,14,21,35,5
83439,MAR,4323,MAR 4323,Advertising Management,[REDACTED],Online,Distance Learning,Online (DL),OPEN,2,58,60,5
83016,MAR,4325,MAR 4325,Social Media Marketing Strategy,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,75,75,5
83364,MAR,4325,MAR 4325,Social Media Marketing Strategy,[REDACTED],Online,Distance Learning,Online (DL),OPEN,3,62,65,5
82775,MAR,4400,MAR 4400,Professional Selling,[REDACTED],Online,Distance Learning,Online (DL),OPEN,15,20,35,5
83272,MAR,4400,MAR 4400,Professional Selling,[REDACTED],Online,Distance Learning,Online (DL),OPEN,17,18,35,5
82734,MAR,4403,MAR 4403,Sales Management,[REDACTED],Online,Distance Learning,Online (DL),OPEN,1,39,40,5
82317,MAR,4503,MAR 4503,Consumer Behavior,[REDACTED],Online,Distance Learning,Online (DL),OPEN,3,82,85,10
85936,MAR,4503,MAR 4503,Consumer Behavior,[REDACTED],MW | 4:30 PM - 5:45 PM | 42-Coggin College of Business Room 1102,Main Campus-UNF,Standard,OPEN,6,37,43,5
82101,MAR,4613,MAR 4613,Marketing Research and Information,[REDACTED],Online,Distance Learning,Online (DL),OPEN,17,18,35,5
82678,MAR,4613,MAR 4613,Marketing Research and Information,[REDACTED],MW | 12:00 PM - 1:15 PM | 42-Coggin College of Business Room 1111,Main Campus-UNF,Standard,OPEN,31,4,35,5
83440,MAR,4613,MAR 4613,Marketing Research and Information,[REDACTED],Online,Distance Learning,Online (DL),OPEN,1,39,40,5
82714,MAR,4615,MAR 4615,Introduction to Marketing Analytics,[REDACTED],MW | 3:00 PM - 4:15 PM | 42-Coggin College of Business Room 2115,Main Campus-UNF,Standard,OPEN,25,10,35,5
83170,MAR,4615,MAR 4615,Introduction to Marketing Analytics,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,0,40,40,5
82462,MAR,4721,MAR 4721,Digital Marketing Strategy,[REDACTED],Online,Distance Learning,Online (DL),OPEN,1,35,36,5
82803,MAR,4721,MAR 4721,Digital Marketing Strategy,[REDACTED],TR | 3:05 PM - 4:20 PM | 42-Coggin College of Business Room 2115,Main Campus-UNF,Standard,OPEN,10,14,24,5
84417,MAR,4721,MAR 4721,Digital Marketing Strategy,[REDACTED],Online,Distance Learning,Online (DL),OPEN,4,20,24,5
82804,MAR,4803,MAR 4803,Strategic Marketing,[REDACTED],Online,Distance Learning,Online (DL),OPEN,1,45,46,5
85898,MAR,4803,MAR 4803,Strategic Marketing,[REDACTED],MW | 1:30 PM - 2:45 PM | 42-Coggin College of Business Room 2120,Main Campus-UNF,Standard,OPEN,26,10,36,5
85873,MAR,4841,MAR 4841,Services Marketing,[REDACTED],Online,Distance Learning,Online (DL),OPEN,15,15,30,5
85874,MAR,4939,MAR 4939,Professional Development Seminar,[REDACTED],MW | 1:30 PM - 2:45 PM | 2-Founders Hall Room 2221,Main Campus-UNF,Standard,OPEN,8,10,18,5
82166,MAR,4941,MAR 4941,Internship in Marketing and Supply Chain Management,[REDACTED],Off Main Campus Room OFF-MC,Off-Campus: Internships,Independent,OPEN,14,1,15,5
83147,MAR,6055,MAR 6055,Fundamentals of Marketing,[REDACTED],M | 6:00 PM - 8:45 PM | 42-Coggin College of Business Room 1116,Main Campus-UNF,Standard,OPEN,10,25,35,5
85960,MAR,6105,MAR 6105,Ethics &amp; Leadership in Marketing,[REDACTED],S | 10:00 AM - 2:00 PM | 42-Coggin College of Business Room 2116,Main Campus-UNF,Standard,OPEN,13,2,15,5
85961,MAR,6105,MAR 6105,Ethics &amp; Leadership in Marketing,[REDACTED],S | 10:00 AM - 2:00 PM | Online,Distance Learning,Live Online,OPEN,11,4,15,5
85882,MAR,6616,MAR 6616,Marketing Research,[REDACTED],MW | 7:30 PM - 8:45 PM | 42-Coggin College of Business Room 2116,Main Campus-UNF,Standard,OPEN,15,5,20,5
85883,MAR,6616,MAR 6616,Marketing Research,[REDACTED],MW | 7:30 PM - 8:45 PM | Online,Distance Learning,Live Online,OPEN,14,6,20,5
82750,MAR,6805,MAR 6805,Marketing Strategy,[REDACTED],Online,Distance Learning,Online (DL),OPEN,4,62,66,5
85879,MAR,6805,MAR 6805,Marketing Strategy,[REDACTED],MW | 6:00 PM - 7:15 PM | 14D-Andrew A. Robinson Center Room 2001,Main Campus-UNF,Standard,OPEN,28,15,43,5
82037,MAS,3105,MAS 3105,(GM) Linear Algebra,[REDACTED],TR | 2:00 PM - 3:40 PM | 57-Petway Hall Room 2080,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,35,35,35
82314,MAS,3105,MAS 3105,(GM) Linear Algebra,[REDACTED],TR | 3:50 PM - 5:30 PM | 4-Skinner-Jones Hall Room 1702,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,-1,36,35,35
82487,MAS,3105,MAS 3105,(GM) Linear Algebra,[REDACTED],MW | 11:50 AM - 1:30 PM | 8-English Hall Room 2054,Main Campus-UNF,Standard,OPEN,4,31,35,35
83522,MAS,4156,MAS 4156,(GM) Vector Analysis,[REDACTED],MW | 12:00 PM - 1:15 PM | 57-Petway Hall Room 1280,Main Campus-UNF,Standard,OPEN,21,9,30,30
82878,MAS,4301,MAS 4301,(GM) Abstract Algebra I,[REDACTED],MW | 11:50 AM - 1:30 PM | 39-J. Brooks Brown Hall Room 1026A,Main Campus-UNF,Standard,OPEN,20,15,35,35
85791,MAS,4900,MAS 4900,Research Experience in Mathematics &ndash; Independent Study,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,1,2,2
85792,MAS,4900,MAS 4900,Research Experience in Mathematics &ndash; Independent Study,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,1,2,2
85793,MAS,4900,MAS 4900,Research Experience in Mathematics &ndash; Independent Study,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,1,2,2
82220,MAS,4932,MAS 4932,Capstone Experience in Mathematics,[REDACTED],T | 10:00 AM - 10:50 AM | 42-Coggin College of Business Room 1111,Main Campus-UNF,Standard,OPEN,17,3,20,20
82373,MAS,6145,MAS 6145,Advanced Linear Algebra,[REDACTED],TR | 1:40 PM - 2:55 PM | 2-Founders Hall Room 1018,Main Campus-UNF,Standard,OPEN,14,16,30,30
83491,MAT,1033,MAT 1033,Intermediate Algebra,[REDACTED],TR | 8:00 AM - 9:15 AM | 2-Founders Hall Room 2002; F | 8:00 AM - 8:50 AM | 2-Founders Hall Room 2002,Main Campus-UNF,Standard,OPEN,30,6,36,25
83492,MAT,1033,MAT 1033,Intermediate Algebra,[REDACTED],F | 9:00 AM - 9:50 AM | 2-Founders Hall Room 2219; TR | 9:25 AM - 10:40 AM | 2-Founders Hall Room 2219,Main Campus-UNF,Standard,OPEN,4,26,30,25
83493,MAT,1033,MAT 1033,Intermediate Algebra,[REDACTED],F | 10:00 AM - 10:50 AM | 14E-Andrew A. Robinson Center Room 2738; TR | 10:50 AM - 12:05 PM | 14E-Andrew A. Robinson Center Room 2738,Main Campus-UNF,Standard,OPEN,2,18,20,20
83494,MAT,1033,MAT 1033,Intermediate Algebra,[REDACTED],F | 12:00 PM - 12:50 PM | 9-Fred Schultz Hall Room 1411; TR | 12:15 PM - 1:30 PM | 9-Fred Schultz Hall Room 1411,Main Campus-UNF,Standard,OPEN,3,29,32,25
83495,MAT,1033,MAT 1033,Intermediate Algebra,[REDACTED],MW | 1:30 PM - 2:45 PM | 9-Fred Schultz Hall Room 1411; F | 3:00 PM - 3:50 PM | 9-Fred Schultz Hall Room 1411,Main Campus-UNF,Standard,OPEN,23,9,32,25
83496,MAT,1033,MAT 1033,Intermediate Algebra,[REDACTED],F | 1:00 PM - 1:50 PM | 2-Founders Hall Room 2007; MW | 1:30 PM - 2:45 PM | 2-Founders Hall Room 2007,Main Campus-UNF,Standard,OPEN,14,21,35,25
83497,MAT,1033,MAT 1033,Intermediate Algebra,[REDACTED],F | 12:00 PM - 12:50 PM | 2-Founders Hall Room 2007; TR | 12:15 PM - 1:30 PM | 2-Founders Hall Room 2219,Main Campus-UNF,Standard,OPEN,10,20,30,25
83640,MAT,1033,MAT 1033,Intermediate Algebra,[REDACTED],F | 3:00 PM - 3:50 PM | 9-Fred Schultz Hall Room 1413; TR | 4:30 PM - 5:45 PM | 9-Fred Schultz Hall Room 1413,Main Campus-UNF,Standard,OPEN,24,8,32,25
83665,MAT,1033,MAT 1033,Intermediate Algebra,[REDACTED],F | 10:00 AM - 10:50 AM | 2-Founders Hall Room 1017; MW | 12:00 PM - 1:15 PM | 2-Founders Hall Room 2007,Main Campus-UNF,Standard,OPEN,21,14,35,25
86404,MAT,6908,MAT 6908,Directed Individual Study,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,1,4,1
86491,MAT,6908,MAT 6908,Directed Individual Study,[REDACTED],TBA,Main Campus-UNF,Independent,FULL - WAITLIST AVAILABLE,0,1,1,1
84047,MAT,6971,MAT 6971,Thesis,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,1,4,1
84111,MAT,6971,MAT 6971,Thesis,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,1,4,1
84121,MAT,6971,MAT 6971,Thesis,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,1,2,3,1
84122,MAT,6971,MAT 6971,Thesis,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,2,1,3,1
84123,MAT,6971,MAT 6971,Thesis,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,3,1,4,1
84128,MAT,6971,MAT 6971,Thesis,[REDACTED],TBA,Main Campus-UNF,Independent,OPEN,4,0,4,1
85317,MCB,2010,MCB 2010,Microbiology,[REDACTED],MW | 12:00 PM - 1:15 PM | 59-Biological Sciences Room 2701,Main Campus-UNF,Standard,OPEN,10,86,96,96
86367,MCB,2010,MCB 2010,Microbiology,[REDACTED],Online,Distance Learning,Online (DL),FULL - WAITLIST AVAILABLE,-2,26,24,24
85318,MCB,2010L,MCB 2010L,Microbiology Lab,[REDACTED],TR | 8:00 AM - 9:50 AM | 59-Biological Sciences Room 2402,Main Campus-UNF,Standard,OPEN,3,21,24,24
85319,MCB,2010L,MCB 2010L,Microbiology Lab,[REDACTED],TR | 10:00 AM - 11:50 AM | 59-Biological Sciences Room 2402,Main Campus-UNF,Standard,OPEN,3,21,24,24
85320,MCB,2010L,MCB 2010L,Microbiology Lab,[REDACTED],TR | 1:30 PM - 3:20 PM | 59-Biological Sciences Room 2402,Main Campus-UNF,Standard,OPEN,2,22,24,24
85321,MCB,2010L,MCB 2010L,Microbiology Lab,[REDACTED],TR | 3:30 PM - 5:20 PM | 59-Biological Sciences Room 2402,Main Campus-UNF,Standard,OPEN,2,22,24,24
86262,MCB,2010L,MCB 2010L,Microbiology Lab,[REDACTED],MW | 3:00 PM - 4:50 PM | 59-Biological Sciences Room 2402,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82313,MCB,3020C,MCB 3020C,Microbial Biology,[REDACTED],TR | 8:00 AM - 9:15 AM | 59-Biological Sciences Room 2703; WF | 8:00 AM - 9:50 AM | 59-Biological Sciences Room 2401,Main Campus-UNF,Standard,FULL - WAITLIST AVAILABLE,0,24,24,24
82378,MCB,3020C,MCB 3020C,Microbial Biology,[REDACTED],TR | 8:00 AM - 9:15 AM | 59-Biological Sciences Room 2703; WF | 1:00 PM - 2:50 PM | 59-Biological Sciences Room 2401,Main Campus-UNF,Standard,OPEN,1,23,24,24
83380,MCB,3020C,MCB 3020C,Microbial Biology,[REDACTED],WF | 10:00 AM - 11:50 AM | 59-Biological Sciences Room 2401; TR | 12:15 PM - 1:30 PM | 2-Founders Hall Room 2010,Main Campus-UNF,Standard,OPEN,6,18,24,24
83998,MCB,3020C,MCB 3020C,Microbial Biology,[REDACTED],TR | 12:15 PM - 1:30 PM | 2-Founders Hall Room 2010; WF | 3:00 PM - 4:50 PM | 59-Biological Sciences Room 2401,Main Campus-UNF,Standard,OPEN,15,7,22,24
83486,MCB,4021C,MCB 4021C,Molecular Biology Techniques,[REDACTED],TR | 9:25 AM - 10:40 AM | 59-Biological Sciences Room 2703; TR | 11:00 AM - 1:50 PM | 59-Biological Sciences Room 2401,Main Campus-UNF,Standard,OPEN,2,16,18,20
